CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
15466,Female,66,20,75
15467,Female,41,104,10
15468,Female,29,129,67
15469,Female,38,54,41
15470,Male,59,86,48
15471,Male,33,103,50
15472,Female,53,68,69
15473,Male,52,149,58
15474,Female,26,94,15
15475,Female,23,35,48
15476,Female,61,123,6
15477,Male,18,46,4
15478,Female,31,32,23
15479,Female,41,74,45
15480,Male,27,54,65
15481,Male,35,83,56
15482,Female,62,111,98
15483,Female,26,37,63
15484,Female,44,138,15
15485,Female,36,81,4
15486,Male,53,50,91
15487,Female,20,32,77
15488,Male,55,96,32
15489,Male,26,16,9
15490,Male,27,81,89
15491,Female,26,52,57
15492,Female,34,23,67
15493,Female,59,109,39
15494,Male,55,120,40
15495,Female,65,100,16
15496,Male,66,93,81
15497,Male,60,111,91
15498,Male,37,23,10
15499,Male,24,37,53
15500,Male,21,39,65
15501,Female,27,88,50
15502,Female,38,63,29
15503,Female,31,149,18
15504,Female,42,123,52
15505,Female,34,129,32
15506,Female,45,84,33
15507,Male,31,79,86
15508,Female,69,76,11
15509,Female,30,24,29
15510,Female,51,141,20
15511,Male,58,107,22
15512,Male,20,111,96
15513,Female,21,114,72
15514,Female,61,95,86
15515,Male,32,46,15
15516,Female,37,132,35
15517,Female,25,141,80
15518,Male,67,19,93
15519,Male,22,36,34
15520,Male,19,93,20
15521,Female,45,14,77
15522,Male,39,108,56
15523,Male,26,138,51
15524,Female,45,40,77
15525,Female,63,28,95
15526,Male,18,63,85
15527,Male,69,137,50
15528,Female,53,141,30
15529,Female,66,57,25
15530,Male,59,58,94
15531,Female,19,126,74
15532,Female,55,65,71
15533,Male,43,83,98
15534,Female,48,15,4
15535,Female,68,85,63
15536,Female,58,122,22
15537,Male,68,135,57
15538,Male,36,45,93
15539,Female,48,34,54
15540,Male,26,64,4
15541,Female,20,66,65
15542,Female,55,80,48
15543,Male,23,57,23
15544,Male,66,113,23
15545,Female,62,12,6
15546,Male,62,94,69
15547,Male,24,29,64
15548,Female,58,82,87
15549,Female,42,69,71
15550,Male,42,87,5
15551,Female,67,27,33
15552,Female,18,106,26
15553,Female,39,75,59
15554,Female,37,40,85
15555,Male,30,18,34
15556,Female,57,56,26
15557,Female,38,10,74
15558,Male,40,92,66
15559,Female,58,109,20
15560,Female,50,138,14
15561,Male,26,19,71
15562,Female,46,51,74
15563,Male,69,133,95
15564,Female,49,34,8
15565,Male,28,104,58
15566,Female,69,44,1
15567,Male,53,148,93
15568,Female,46,19,31
15569,Female,65,17,8
15570,Male,48,114,80
15571,Female,31,143,83
15572,Male,69,133,90
15573,Male,67,73,60
15574,Female,42,55,62
15575,Male,43,113,10
15576,Male,39,47,18
15577,Male,26,95,66
15578,Female,50,11,93
15579,Female,40,33,66
15580,Male,52,110,52
15581,Female,37,76,67
15582,Female,50,99,88
15583,Male,52,103,9
15584,Female,63,102,48
15585,Male,47,80,60
15586,Male,63,146,78
15587,Female,47,25,52
15588,Female,39,128,43
15589,Female,62,117,75
15590,Female,18,110,50
15591,Female,32,39,88
15592,Female,42,133,14
15593,Female,37,65,18
15594,Male,24,103,100
15595,Male,33,41,77
15596,Female,69,87,34
15597,Male,40,32,83
15598,Female,38,26,41
15599,Female,18,131,75
15600,Male,64,148,49
15601,Female,37,50,90
15602,Female,64,24,69
15603,Female,36,100,85
15604,Male,23,61,9
15605,Male,55,69,48
15606,Male,49,66,12
15607,Female,18,42,65
15608,Female,47,29,14
15609,Female,33,122,64
15610,Female,44,77,26
15611,Female,35,110,7
15612,Female,30,110,55
15613,Female,61,42,59
15614,Male,67,40,80
15615,Female,45,31,79
15616,Female,27,115,56
15617,Female,31,39,68
15618,Male,69,14,30
15619,Female,46,70,23
15620,Female,28,126,86
15621,Female,67,22,79
15622,Female,44,146,17
15623,Female,61,27,2
15624,Male,34,136,72
15625,Female,20,149,70
15626,Male,48,128,39
15627,Female,38,22,92
15628,Male,50,133,48
15629,Female,18,85,5
15630,Female,23,127,21
15631,Female,68,107,50
15632,Female,21,42,20
15633,Female,39,91,98
15634,Female,30,76,71
15635,Female,61,63,94
15636,Female,47,15,94
15637,Female,57,45,79
15638,Female,69,64,91
15639,Male,43,136,73
15640,Male,56,80,27
15641,Male,56,103,2
15642,Female,24,31,100
15643,Male,31,58,91
15644,Male,43,145,47
15645,Female,35,145,40
15646,Female,68,109,89
15647,Female,41,46,36
15648,Male,69,87,71
15649,Female,68,130,13
15650,Female,42,30,84
15651,Female,67,110,22
15652,Male,49,136,18
15653,Female,23,15,75
15654,Female,33,128,6
15655,Male,20,137,68
15656,Female,38,49,67
15657,Female,49,141,52
15658,Male,19,107,70
15659,Male,64,131,79
15660,Female,37,110,3
15661,Female,28,73,17
15662,Female,68,107,94
15663,Female,35,89,86
15664,Male,28,32,66
15665,Female,52,96,57
15666,Male,53,98,80
15667,Female,55,102,22
15668,Male,29,109,11
15669,Female,48,136,36
15670,Female,53,88,53
15671,Female,47,110,76
15672,Male,61,108,40
15673,Female,21,48,35
15674,Female,19,56,43
15675,Female,61,46,45
15676,Male,30,101,41
15677,Female,43,39,64
15678,Female,46,77,15
15679,Female,65,16,44
15680,Female,53,106,42
15681,Male,45,56,59
15682,Female,25,56,85
15683,Female,22,88,4
15684,Male,49,135,71
15685,Female,47,108,29
15686,Female,31,110,41
15687,Female,64,142,6
15688,Female,60,96,39
15689,Male,27,104,81
15690,Female,27,101,100
15691,Female,23,61,66
15692,Male,33,47,81
15693,Female,43,122,93
15694,Female,38,149,27
15695,Male,53,86,7
15696,Female,58,76,11
15697,Male,59,130,90
15698,Female,47,28,32
15699,Male,22,99,87
15700,Female,27,39,51
15701,Female,65,101,40
15702,Female,48,27,7
15703,Female,28,72,1
15704,Female,55,16,25
15705,Male,24,97,95
15706,Male,29,125,6
15707,Male,62,72,92
15708,Female,66,97,95
15709,Male,58,84,100
15710,Female,25,132,16
15711,Male,45,48,15
15712,Male,33,147,22
15713,Male,20,116,18
15714,Female,54,29,50
15715,Male,49,115,72
15716,Male,38,108,10
15717,Female,62,124,49
15718,Female,35,67,70
15719,Female,65,79,10
15720,Female,63,71,39
15721,Female,28,138,58
15722,Female,67,148,71
15723,Male,25,68,42
15724,Female,29,107,45
15725,Female,68,91,99
15726,Female,69,146,28
15727,Male,19,55,89
15728,Female,58,146,92
15729,Female,39,80,73
15730,Female,26,112,5
15731,Female,31,51,57
15732,Male,32,37,80
15733,Female,28,109,29
15734,Male,30,70,55
15735,Male,45,49,23
15736,Female,42,68,57
15737,Male,54,148,18
15738,Female,23,66,26
15739,Female,54,132,5
15740,Female,50,149,8
15741,Male,42,146,19
15742,Female,67,66,28
15743,Female,40,76,68
15744,Male,25,39,84
15745,Female,34,130,50
15746,Male,48,63,86
15747,Female,43,41,76
15748,Male,28,31,65
15749,Male,47,145,8
15750,Male,28,118,60
15751,Female,20,75,58
15752,Female,57,23,27
15753,Male,57,142,85
15754,Female,38,22,33
15755,Female,52,96,97
15756,Male,45,133,46
15757,Male,39,86,37
15758,Female,59,92,69
15759,Female,68,33,15
15760,Female,63,44,94
15761,Male,35,77,67
15762,Male,40,83,28
15763,Female,43,43,63
15764,Female,52,43,94
15765,Female,46,28,100
15766,Male,69,12,3
15767,Female,63,125,52
15768,Female,28,45,44
15769,Female,59,13,60
15770,Male,63,131,58
15771,Female,18,140,95
15772,Female,33,137,14
15773,Female,42,18,6
15774,Female,55,55,19
15775,Female,35,23,62
15776,Female,33,12,5
15777,Female,36,11,49
15778,Female,33,95,51
15779,Male,22,109,26
15780,Female,44,147,56
15781,Female,61,120,18
15782,Male,23,62,45
15783,Female,51,92,100
15784,Male,33,31,95
15785,Female,40,29,82
15786,Female,60,109,9
15787,Male,61,119,90
15788,Female,49,77,2
15789,Male,60,105,96
15790,Female,40,17,42
15791,Female,37,60,70
15792,Female,36,60,84
15793,Female,46,56,72
15794,Female,25,52,68
15795,Male,46,146,89
15796,Female,35,89,31
15797,Female,22,12,19
15798,Female,29,22,71
15799,Female,27,49,47
15800,Female,64,48,37
15801,Male,54,67,94
15802,Female,34,66,91
15803,Female,49,33,81
15804,Male,21,128,96
15805,Male,48,31,19
15806,Male,43,60,89
15807,Female,29,85,93
15808,Female,35,136,25
15809,Male,25,70,53
15810,Female,49,58,96
15811,Male,37,32,75
15812,Male,66,13,4
15813,Male,57,85,46
15814,Male,30,46,31
15815,Female,40,102,36
15816,Female,20,143,4
15817,Female,52,145,2
15818,Female,56,88,39
15819,Female,67,71,97
15820,Male,38,120,44
15821,Female,24,129,91
15822,Male,43,62,90
15823,Female,40,131,19
15824,Male,49,37,41
15825,Female,19,27,97
15826,Male,56,16,38
15827,Female,19,30,74
15828,Female,56,50,65
15829,Female,63,117,35
15830,Male,32,147,11
15831,Male,33,40,59
15832,Male,43,51,78
15833,Male,25,68,70
15834,Male,33,127,43
15835,Female,38,113,89
15836,Female,56,52,87
15837,Female,28,139,5
15838,Female,41,143,26
15839,Male,53,86,82
15840,Male,35,98,32
15841,Female,40,108,47
15842,Female,30,46,56
15843,Female,66,127,85
15844,Female,61,144,90
15845,Female,67,145,50
15846,Female,59,109,99
15847,Female,56,64,74
15848,Female,61,114,58
15849,Male,61,83,28
15850,Male,62,67,95
15851,Male,18,113,79
15852,Male,24,25,55
15853,Male,65,38,58
15854,Female,65,17,40
15855,Female,38,109,58
15856,Female,33,132,72
15857,Female,65,61,46
15858,Female,31,100,74
15859,Female,60,86,45
15860,Female,68,115,10
15861,Female,60,34,82
15862,Female,19,101,48
15863,Female,48,82,92
15864,Female,56,130,62
15865,Female,26,35,28
15866,Female,58,99,20
15867,Female,31,95,88
15868,Female,27,138,70
15869,Female,65,149,41
15870,Female,41,39,96
15871,Female,67,23,6
15872,Female,50,139,11
15873,Female,51,140,30
15874,Male,37,15,3
15875,Female,45,29,72
15876,Female,21,49,33
15877,Female,51,124,54
15878,Male,21,133,47
15879,Female,23,80,83
15880,Female,39,42,10
15881,Male,21,60,19
15882,Male,67,99,9
15883,Female,22,99,7
15884,Female,28,126,61
15885,Female,62,88,14
15886,Female,52,29,2
15887,Female,36,28,22
15888,Female,69,65,60
15889,Female,28,10,45
15890,Male,28,46,20
15891,Female,44,27,26
15892,Female,19,88,59
15893,Male,64,143,68
15894,Female,25,110,39
15895,Female,51,31,23
15896,Male,57,20,80
15897,Female,37,81,25
15898,Female,40,18,73
15899,Male,32,140,53
15900,Male,65,144,11
15901,Male,30,55,25
15902,Male,48,67,31
15903,Male,66,37,46
15904,Female,63,40,27
15905,Male,31,61,100
15906,Female,18,146,63
15907,Male,44,100,47
15908,Male,50,17,14
15909,Female,52,117,23
15910,Male,32,95,16
15911,Female,22,27,20
15912,Male,54,129,3
15913,Female,21,58,6
15914,Male,63,20,29
15915,Female,37,126,4
15916,Female,56,139,65
15917,Female,39,62,8
15918,Female,41,101,48
15919,Female,64,15,84
15920,Male,28,109,16
15921,Female,63,21,47
15922,Male,23,130,31
15923,Female,44,136,96
15924,Female,27,46,98
15925,Female,56,134,29
15926,Female,27,17,76
15927,Female,63,129,68
15928,Female,43,125,43
15929,Male,54,40,34
15930,Female,50,148,6
15931,Male,68,25,49
15932,Male,25,39,60
15933,Male,68,48,51
15934,Male,66,53,9
15935,Female,68,125,5
15936,Female,45,46,64
15937,Male,65,101,16
15938,Female,53,28,59
15939,Female,57,109,56
15940,Male,42,148,65
15941,Female,53,78,84
15942,Male,30,139,35
15943,Male,24,34,10
15944,Female,18,124,89
15945,Female,26,99,47
15946,Female,45,39,92
15947,Male,53,26,35
15948,Male,63,94,62
15949,Male,47,120,33
15950,Female,26,101,15
15951,Female,47,85,85
15952,Female,52,49,35
15953,Female,64,143,10
15954,Female,44,97,80
15955,Male,46,120,20
15956,Male,22,64,8
15957,Female,18,101,95
15958,Female,60,122,8
15959,Male,68,17,13
15960,Male,22,17,88
15961,Male,46,78,76
15962,Female,34,52,59
15963,Female,68,107,81
15964,Male,66,59,47
15965,Female,54,13,60
15966,Female,41,117,41
15967,Male,69,45,52
15968,Female,44,142,100
15969,Female,26,28,76
15970,Male,55,119,54
15971,Female,30,23,36
15972,Male,43,57,77
15973,Male,28,81,99
15974,Female,41,113,69
15975,Female,50,84,13
15976,Female,66,117,72
15977,Female,23,119,11
15978,Female,52,91,8
15979,Female,33,72,31
15980,Female,30,64,62
15981,Female,61,41,12
15982,Male,28,118,11
15983,Male,40,94,17
15984,Female,19,121,27
15985,Female,47,115,77
15986,Male,36,66,100
15987,Male,57,53,13
15988,Female,62,101,86
15989,Male,63,147,44
15990,Female,64,121,58
15991,Male,66,149,88
15992,Male,32,140,30
15993,Female,59,74,13
15994,Female,50,110,8
15995,Female,61,49,69
15996,Female,58,111,64
15997,Female,22,39,52
15998,Male,39,114,6
15999,Female,44,52,71
16000,Female,64,100,54
16001,Female,52,39,22
16002,Female,36,50,63
16003,Male,56,53,94
16004,Female,24,46,79
16005,Male,56,126,37
16006,Female,51,143,56
16007,Male,51,92,41
16008,Male,44,133,60
16009,Female,61,10,20
16010,Male,22,19,95
16011,Female,21,35,69
16012,Male,24,73,45
16013,Female,65,77,58
16014,Female,20,27,76
16015,Male,38,92,37
16016,Male,51,119,94
16017,Male,66,99,39
16018,Male,26,29,3
16019,Female,37,130,77
16020,Male,57,71,75
16021,Female,29,84,74
16022,Male,56,34,94
16023,Male,63,133,73
16024,Male,45,92,94
16025,Male,65,105,93
16026,Female,50,74,38
16027,Female,27,76,46
16028,Female,28,67,49
16029,Female,24,49,34
16030,Female,35,109,26
16031,Female,36,145,2
16032,Male,31,112,56
16033,Female,34,71,100
16034,Male,40,17,7
16035,Female,36,34,36
16036,Female,62,89,40
16037,Female,20,81,78
16038,Female,51,72,91
16039,Female,42,84,26
16040,Female,58,16,84
16041,Male,48,107,99
16042,Male,56,94,75
16043,Male,31,78,90
16044,Female,54,59,99
16045,Female,69,131,69
16046,Female,64,26,16
16047,Female,37,15,75
16048,Male,49,118,97
16049,Male,50,84,9
16050,Male,69,91,22
16051,Female,48,47,5
16052,Female,24,72,84
16053,Female,22,137,43
16054,Male,21,149,98
16055,Female,28,12,30
16056,Male,36,96,74
16057,Female,55,130,32
16058,Male,37,142,88
16059,Female,44,38,17
16060,Male,46,107,67
16061,Female,35,117,26
16062,Male,54,142,12
16063,Female,69,112,37
16064,Female,64,41,42
16065,Male,42,142,57
16066,Female,37,44,12
16067,Female,23,111,46
16068,Male,53,89,97
16069,Female,66,108,27
16070,Female,32,97,78
16071,Female,35,142,7
16072,Male,55,18,38
16073,Male,42,141,48
16074,Female,37,42,42
16075,Female,39,100,27
16076,Female,68,20,10
16077,Male,29,78,42
16078,Female,58,147,58
16079,Female,57,140,41
16080,Female,64,132,9
16081,Female,50,119,98
16082,Male,46,26,46
16083,Male,19,141,93
16084,Female,43,104,82
16085,Male,49,76,54
16086,Female,20,37,93
16087,Female,47,114,94
16088,Female,36,125,59
16089,Female,27,68,13
16090,Female,42,83,86
16091,Female,63,39,16
16092,Female,36,61,45
16093,Male,60,28,32
16094,Female,38,46,40
16095,Female,23,116,90
16096,Male,68,45,95
16097,Male,31,77,44
16098,Male,25,113,83
16099,Female,19,130,98
16100,Male,35,53,47
16101,Female,39,42,70
16102,Female,47,119,60
16103,Female,53,99,35
16104,Female,45,72,75
16105,Female,52,81,60
16106,Female,19,89,37
16107,Male,53,43,22
16108,Male,35,120,13
16109,Female,60,36,16
16110,Female,26,141,90
16111,Male,45,115,86
16112,Female,25,62,60
16113,Female,25,46,42
16114,Female,22,109,13
16115,Male,30,88,87
16116,Male,24,122,63
16117,Male,38,79,32
16118,Male,46,99,23
16119,Female,54,129,43
16120,Male,62,34,32
16121,Female,69,36,28
16122,Female,65,22,33
16123,Female,31,96,26
16124,Female,54,108,94
16125,Female,68,97,81
16126,Female,21,149,42
16127,Female,39,63,29
16128,Female,28,29,2
16129,Male,51,16,34
16130,Female,62,99,38
16131,Female,33,103,12
16132,Male,26,139,52
16133,Female,33,63,21
16134,Male,56,17,91
16135,Female,33,128,40
16136,Female,48,137,67
16137,Female,48,72,49
16138,Female,30,126,26
16139,Female,22,118,52
16140,Male,64,97,62
16141,Male,56,78,69
16142,Female,35,133,61
16143,Female,37,13,84
16144,Male,19,115,46
16145,Female,57,116,72
16146,Male,47,30,92
16147,Male,27,95,29
16148,Female,59,50,50
16149,Male,28,87,2
16150,Female,46,138,64
16151,Male,57,60,66
16152,Female,33,127,43
16153,Female,65,33,87
16154,Female,45,85,10
16155,Female,34,93,53
16156,Male,55,46,92
16157,Male,67,93,83
16158,Female,66,75,28
16159,Male,61,23,95
16160,Male,32,97,2
16161,Male,48,24,29
16162,Female,24,70,52
16163,Female,63,107,14
16164,Female,47,126,28
16165,Male,53,145,1
16166,Male,66,12,59
16167,Female,43,84,44
16168,Male,28,146,80
16169,Female,23,24,85
16170,Female,59,41,78
16171,Female,46,20,43
16172,Female,45,140,17
16173,Male,32,35,54
16174,Female,46,16,15
16175,Female,23,101,48
16176,Male,65,48,95
16177,Female,29,13,46
16178,Male,68,39,49
16179,Female,33,60,36
16180,Female,63,45,14
16181,Female,55,104,100
16182,Female,26,122,91
16183,Female,39,126,3
16184,Male,50,69,100
16185,Male,43,60,6
16186,Female,57,24,91
16187,Female,24,100,22
16188,Female,63,133,22
16189,Female,49,93,36
16190,Female,57,13,96
16191,Female,60,30,91
16192,Female,41,100,71
16193,Female,58,78,50
16194,Female,68,147,76
16195,Female,56,59,80
16196,Male,55,19,69
16197,Female,67,99,35
16198,Female,54,76,9
16199,Female,36,29,29
16200,Male,60,120,27
16201,Male,22,78,57
16202,Male,47,34,96
16203,Female,42,98,74
16204,Male,47,63,89
16205,Female,42,21,59
16206,Female,26,74,42
16207,Male,44,76,53
16208,Female,41,142,38
16209,Male,57,88,89
16210,Female,60,141,4
16211,Female,55,28,52
16212,Female,32,90,44
16213,Female,55,64,23
16214,Female,43,70,74
16215,Male,47,110,70
16216,Male,28,33,77
16217,Female,46,63,95
16218,Male,32,90,69
16219,Male,61,28,60
16220,Female,26,46,4
16221,Male,59,37,3
16222,Female,46,89,94
16223,Male,32,80,23
16224,Female,34,30,37
16225,Male,33,44,18
16226,Female,39,119,99
16227,Male,57,10,5
16228,Female,66,101,41
16229,Female,60,100,92
16230,Female,28,79,38
16231,Male,55,141,47
16232,Male,42,10,82
16233,Female,47,108,72
16234,Male,19,101,12
16235,Female,18,91,30
16236,Male,69,125,86
16237,Female,55,134,6
16238,Male,54,61,61
16239,Female,26,108,94
16240,Female,22,62,72
16241,Female,67,94,64
16242,Male,41,89,93
16243,Female,44,65,95
16244,Male,47,112,69
16245,Male,68,96,11
16246,Female,32,42,62
16247,Female,64,32,17
16248,Female,26,15,77
16249,Female,63,94,20
16250,Male,54,14,95
16251,Female,47,86,26
16252,Female,66,92,92
16253,Female,32,18,59
16254,Male,37,12,25
16255,Male,66,55,18
16256,Female,42,48,96
16257,Female,26,22,29
16258,Female,62,50,67
16259,Female,39,148,35
16260,Female,30,50,15
16261,Female,54,84,51
16262,Female,45,44,3
16263,Male,31,76,21
16264,Male,47,141,61
16265,Male,56,33,3
16266,Male,22,103,53
16267,Female,29,105,35
16268,Female,52,122,50
16269,Female,58,93,8
16270,Male,59,65,48
16271,Male,18,13,3
16272,Female,63,67,54
16273,Male,18,71,75
16274,Male,59,144,2
16275,Female,60,146,33
16276,Male,37,31,72
16277,Male,51,13,12
16278,Female,51,137,19
16279,Male,41,44,18
16280,Female,45,42,50
16281,Male,28,144,85
16282,Male,25,114,22
16283,Female,52,130,30
16284,Female,58,73,82
16285,Female,33,130,6
16286,Female,33,27,1
16287,Female,59,12,9
16288,Female,23,68,52
16289,Male,37,125,80
16290,Female,69,48,29
16291,Male,69,73,62
16292,Female,28,90,29
16293,Female,25,69,5
16294,Female,37,114,83
16295,Male,49,118,22
16296,Male,50,14,49
16297,Female,23,55,8
16298,Male,45,141,82
16299,Male,25,23,78
16300,Female,31,20,68
16301,Female,20,31,40
16302,Male,19,115,91
16303,Male,39,14,24
16304,Female,50,149,94
16305,Female,60,88,76
16306,Female,38,33,13
16307,Male,23,22,50
16308,Male,57,105,45
16309,Female,24,35,4
16310,Female,23,49,90
16311,Female,67,35,63
16312,Female,61,39,65
16313,Female,25,73,27
16314,Male,41,120,87
16315,Male,44,82,63
16316,Female,68,97,11
16317,Female,45,133,42
16318,Female,22,146,85
16319,Female,36,137,86
16320,Female,26,47,92
16321,Female,42,80,38
16322,Female,61,149,70
16323,Female,64,45,89
16324,Female,62,131,62
16325,Male,30,20,4
16326,Male,54,137,34
16327,Female,19,36,26
16328,Male,68,83,54
16329,Female,57,90,27
16330,Female,31,116,39
16331,Female,48,74,85
16332,Male,23,136,21
16333,Male,42,43,54
16334,Female,56,73,56
16335,Male,63,26,93
16336,Female,48,114,98
16337,Female,55,98,63
16338,Female,33,117,91
16339,Female,44,148,42
16340,Male,47,77,26
16341,Female,21,51,69
16342,Female,56,21,20
16343,Female,33,77,72
16344,Female,53,50,82
16345,Male,24,13,53
16346,Female,38,135,69
16347,Male,19,86,68
16348,Female,25,83,5
16349,Female,59,18,16
16350,Male,44,10,9
16351,Female,19,117,25
16352,Female,23,102,57
16353,Male,21,81,38
16354,Female,38,26,8
16355,Female,18,98,65
16356,Female,55,29,31
16357,Male,29,68,33
16358,Male,44,130,55
16359,Female,31,86,69
16360,Female,32,59,82
16361,Female,41,103,36
16362,Male,35,144,84
16363,Female,34,64,24
16364,Female,26,60,61
16365,Female,64,85,83
16366,Male,35,139,28
16367,Female,35,23,60
16368,Female,22,115,94
16369,Female,65,86,79
16370,Male,26,138,73
16371,Female,52,128,39
16372,Female,61,120,31
16373,Female,63,10,1
16374,Male,18,120,13
16375,Male,58,35,100
16376,Female,26,125,66
16377,Female,49,22,42
16378,Female,37,43,37
16379,Female,30,71,57
16380,Female,57,82,35
16381,Male,28,60,37
16382,Male,63,50,75
16383,Female,65,64,82
16384,Female,60,103,20
16385,Female,68,144,66
16386,Female,59,11,88
16387,Female,43,11,80
16388,Female,57,63,23
16389,Male,28,103,55
16390,Female,42,67,57
16391,Female,57,70,50
16392,Female,42,113,38
16393,Male,37,27,47
16394,Female,59,34,93
16395,Male,66,147,30
16396,Female,28,109,68
16397,Male,61,57,93
16398,Male,27,62,43
16399,Female,69,146,27
16400,Male,66,148,97
16401,Male,20,36,82
16402,Female,56,68,64
16403,Female,44,148,6
16404,Female,52,66,96
16405,Female,66,119,31
16406,Male,57,115,76
16407,Female,48,33,87
16408,Female,38,88,29
16409,Male,39,93,3
16410,Male,36,11,97
16411,Male,31,57,92
16412,Male,54,107,82
16413,Male,68,55,86
16414,Female,62,104,20
16415,Female,67,106,80
16416,Female,40,122,58
16417,Male,43,30,57
16418,Male,60,96,71
16419,Female,61,51,4
16420,Female,57,22,42
16421,Female,29,54,34
16422,Female,18,99,100
16423,Female,67,144,18
16424,Male,51,34,97
16425,Female,61,113,65
16426,Male,36,80,25
16427,Female,40,128,45
16428,Male,24,93,14
16429,Female,24,101,11
16430,Male,18,122,52
16431,Female,35,78,8
16432,Male,25,61,60
16433,Female,42,42,42
16434,Male,59,62,16
16435,Male,46,47,39
16436,Female,40,14,95
16437,Male,46,127,42
16438,Male,18,40,18
16439,Female,32,146,7
16440,Female,32,41,4
16441,Female,45,14,96
16442,Female,53,63,95
16443,Male,59,37,74
16444,Male,57,21,30
16445,Female,49,26,50
16446,Male,63,17,99
16447,Female,30,27,45
16448,Female,38,126,31
16449,Female,66,19,95
16450,Female,56,48,46
16451,Female,55,50,54
16452,Female,26,117,46
16453,Female,37,53,97
16454,Female,37,52,5
16455,Female,25,120,10
16456,Female,31,28,23
16457,Male,37,30,7
16458,Male,52,12,58
16459,Male,62,113,47
16460,Female,38,65,92
16461,Female,58,136,21
16462,Male,58,138,31
16463,Male,39,97,27
16464,Female,60,45,29
16465,Male,23,15,10
16466,Male,61,83,72
16467,Male,44,55,9
16468,Male,21,29,11
16469,Male,21,44,22
16470,Female,45,56,90
16471,Female,44,45,50
16472,Male,34,25,40
16473,Female,56,117,66
16474,Female,55,74,63
16475,Female,69,72,19
16476,Female,46,61,16
16477,Male,57,82,4
16478,Female,24,69,49
16479,Female,25,110,38
16480,Female,58,26,7
16481,Male,50,47,55
16482,Male,49,38,14
16483,Male,52,40,76
16484,Female,35,63,85
16485,Female,68,111,34
16486,Female,60,35,21
16487,Male,33,28,36
16488,Male,35,120,63
16489,Female,55,36,42
16490,Male,42,22,49
16491,Female,51,61,71
16492,Female,21,107,85
16493,Female,22,28,10
16494,Male,31,92,21
16495,Male,18,12,80
16496,Female,39,76,63
16497,Female,63,35,89
16498,Male,38,15,77
16499,Female,30,36,50
16500,Male,65,114,27
16501,Male,53,97,8
16502,Male,46,19,30
16503,Female,55,25,95
16504,Female,26,32,71
16505,Male,50,56,30
16506,Female,39,21,18
16507,Male,34,86,23
16508,Male,40,27,38
16509,Male,53,67,30
16510,Female,23,139,30
16511,Male,65,96,72
16512,Female,56,73,76
16513,Male,46,96,74
16514,Male,44,63,71
16515,Male,22,87,39
16516,Female,26,23,17
16517,Male,41,47,96
16518,Female,36,114,69
16519,Male,50,25,85
16520,Female,47,91,95
16521,Female,57,83,52
16522,Female,69,39,79
16523,Male,21,77,13
16524,Female,49,80,7
16525,Male,66,89,88
16526,Male,18,124,68
16527,Female,51,46,60
16528,Male,38,64,83
16529,Male,48,106,46
16530,Female,31,108,35
16531,Female,43,121,29
16532,Male,39,127,100
16533,Female,51,66,34
16534,Male,50,106,8
16535,Male,30,71,66
16536,Female,49,48,4
16537,Female,25,83,66
16538,Female,39,76,94
16539,Female,58,38,57
16540,Female,37,40,93
16541,Male,38,69,4
16542,Female,51,48,85
16543,Female,66,10,73
16544,Male,47,65,66
16545,Female,23,110,20
16546,Female,52,100,97
16547,Male,44,139,55
16548,Female,37,115,6
16549,Female,66,140,29
16550,Male,55,14,80
16551,Male,57,90,100
16552,Female,31,138,5
16553,Female,27,129,37
16554,Female,69,52,9
16555,Male,59,101,96
16556,Female,32,87,37
16557,Male,57,24,98
16558,Female,60,55,39
16559,Male,65,16,63
16560,Male,20,124,57
16561,Male,32,16,40
16562,Male,62,97,93
16563,Male,48,99,64
16564,Male,28,28,95
16565,Female,63,62,3
16566,Male,56,99,43
16567,Female,36,25,25
16568,Female,32,71,55
16569,Female,55,74,36
16570,Female,37,121,58
16571,Male,39,45,77
16572,Female,24,33,19
16573,Female,31,78,59
16574,Female,21,128,16
16575,Female,26,138,94
16576,Female,56,132,99
16577,Male,42,146,2
16578,Female,64,109,65
16579,Female,52,24,59
16580,Male,54,83,48
16581,Male,66,45,3
16582,Female,44,62,26
16583,Male,45,88,92
16584,Female,41,140,91
16585,Female,50,50,14
16586,Female,50,46,24
16587,Male,33,145,35
16588,Female,40,97,98
16589,Male,63,23,88
16590,Female,28,44,6
16591,Male,63,80,62
16592,Male,57,17,95
16593,Female,36,21,93
16594,Female,51,119,36
16595,Female,40,89,29
16596,Male,27,124,13
16597,Male,54,77,8
16598,Male,64,54,15
16599,Female,18,50,33
16600,Male,19,70,89
16601,Female,68,85,16
16602,Female,39,108,85
16603,Female,34,76,52
16604,Male,64,11,81
16605,Female,41,131,34
16606,Female,67,143,77
16607,Male,38,25,34
16608,Female,57,32,43
16609,Female,46,104,61
16610,Female,31,123,79
16611,Male,25,50,22
16612,Male,47,128,51
16613,Female,39,131,4
16614,Female,40,64,49
16615,Female,57,141,39
16616,Female,68,119,87
16617,Male,30,109,77
16618,Female,45,37,72
16619,Male,47,37,1
16620,Female,22,132,41
16621,Male,27,35,50
16622,Female,56,22,81
16623,Female,26,80,17
16624,Female,31,63,8
16625,Female,55,22,67
16626,Female,27,129,93
16627,Male,50,68,86
16628,Male,28,13,66
